"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","meta_info_Browser","meta_info_Version","meta_info_Operating.System","meta_info_Resolution","do_you_consent","Q16","Q20","X1_Q6","X2_Q6","X3_Q6","X4_Q6","X5_Q6","X6_Q6","X7_Q6","X8_Q6","X9_Q6","X10_Q6","X11_Q6","X12_Q6","X13_Q6","X14_Q6","X15_Q6","X16_Q6","X17_Q6","X18_Q6","X19_Q6","X20_Q6","X1_Q8","X2_Q8","X3_Q8","X4_Q8","X5_Q8","X6_Q8","X7_Q8","X8_Q8","X9_Q8","X10_Q8","X11_Q8","X12_Q8","X13_Q8","X14_Q8","curve.for.decision","curve.for.decision_7_TEXT","description","seed","PROLIFIC_PID","STUDY_ID","SESSION_ID","total_trials","budget","TotalTrialsSingle","TotalTrialsMultiple","COMP_CODE","trial_index_map_single","trial_index_map_multiple","vis","FL_9_DO"
"2024-08-13 13:23:40","2024-08-13 14:06:34","IP Address","100","2574","True","2024-08-13 14:06:35","R_7Icv0Pzbcq8gWYZ","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","1536x864","Yes","10","12","Yes","Yes","No","Yes","No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","","Yes","Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","No","","","","","I made my judgments by looking at the temperature in the various axis.","1771","282ca9fd","66ba4d1673ee592dd76d031e","66bbb28803b3090be62470c2","30","7000","18","12","CK3LYXU8","[9,5,3,2,16,0,11,13,6,17,1,4,8,15,7,14,10,12,18]","[6,5,3,1,2,10,11,4,9,7,8,12]","pbox","FL_11"
"2024-08-18 11:21:05","2024-08-18 11:29:24","IP Address","100","499","True","2024-08-18 11:29:25","R_35QhAp9tEkySZd7","anonymous","EN","1","Edge","127.0.0.0","Windows NT 10.0","1280x720","Yes","8","50","No","Yes","No","No","Yes","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","Yes","Yes","","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","Yes","","","1","","If the probability is greater than 40% then I will usually send blankets over, if not, then I won't, since its more expensive to spend 5,000 when you can spend 1,000 and mitigate risk.","8920","3c352515","66c10bb913ba0c640e0541b6","66c22d713cff898e1b16b3e0","30","6000","18","12","CK3LYXU8","[15,3,0,10,5,9,8,18,14,16,13,11,2,17,4,6,12,7,1]","[2,7,6,10,11,12,9,3,4,8,5,1]","pbox","FL_11"
"2024-08-18 11:20:09","2024-08-18 11:30:53","IP Address","100","644","True","2024-08-18 11:30:54","R_70qNXibLNy24IcE","anonymous","EN","0.699999988079071","Firefox","131.0","Macintosh","1440x900","Yes","7","50","Yes","No","No","No","No","No","No","Yes","Yes","No","No","No","Yes","No","Yes","Yes","No","Yes","Yes","","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","","","1","","I usually looked at the upper and the middle bound and see what temperature it falls under. I looked at the lower bound just to see how large the variance is between the upper and lower. I would issue blankets when the temperature hits 32F with at least 40% probability. ","6285","42a1c969","66c10bb913ba0c640e0541b6","66c22d3cdd204b273e000f39","30","5000","18","12","CK3LYXU8","[7,18,11,8,16,0,12,6,3,17,10,13,4,15,9,5,14,2,1]","[8,7,11,4,6,2,10,5,3,9,12,1]","pbox","FL_11"
"2024-08-18 11:26:57","2024-08-18 11:38:05","IP Address","100","667","True","2024-08-18 11:38:05","R_1wS4Q8shrYWaFbs","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","1412x795","Yes","10","45","Yes","Yes","Yes","No","No","No","No","Yes","No","Yes","No","No","No","Yes","No","No","No","Yes","No","","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No","Yes","No","","","1","","First, I am looking at the probability predictions for 32 degrees, which appears to fall between approximately 7 and 30 percent. Then, I look to to the left side of the chart to see the predictions for all temperatures lower than 32 and compare it to the temperatures above 32. For this graph, I would not send blankets because the predicted probability that the temperature will be below 32 degrees is far lower than that of the higher temperatures.","9184","a4d5155d","66c10bb913ba0c640e0541b6","66c22ed59e906bb4eff015b9","30","-9000","18","12","CK3LYXU8","[1,3,5,11,12,0,10,6,13,4,9,16,8,7,15,17,18,2,14]","[5,3,2,6,8,7,4,10,11,12,1,9]","pbox","FL_11"
"2024-08-18 11:19:26","2024-08-18 11:46:21","IP Address","100","1614","True","2024-08-18 11:46:22","R_7Rr9WfxG27VRCil","anonymous","EN","1","Chrome","122.0.0.0","Windows NT 10.0","1280x768","Yes","25","0.4","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","Yes","No","No","Yes","No","Yes","Yes","Yes","","No","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","","","1","","the average number of people affected is average on probability. thus there would be a need to send blankets ","6997","1d787b5d","66c10bb913ba0c640e0541b6","66c22cff9fabb04bc1d45cfb","30","-1000","18","12","CK3LYXU8","[3,9,10,15,0,16,11,7,17,4,18,1,14,12,5,13,2,6,8]","[12,6,10,11,1,9,7,3,8,2,4,5]","pbox","FL_11"
"2024-08-18 11:26:14","2024-08-18 11:56:46","IP Address","100","1832","True","2024-08-18 11:56:47","R_6CGLdkWvl455Lmp","anonymous","EN","0.800000011920929","Firefox","130.0","Windows NT 10.0","1366x768","Yes","15","50","Yes","No","No","No","Yes","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","Yes","Yes","","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","Yes","","","1","","I made my predictions based on curves. When both curves rises above 32F, I consider giving no blanket. But when both curves are leveled below 32F, I consider delivering blankets.","1860","1a3afe0e","66c10bb913ba0c640e0541b6","66c22ea35ea59bd1a7489a49","30","6000","18","12","CK3LYXU8","[11,13,16,18,9,2,12,0,17,1,4,7,14,10,15,8,6,3,5]","[7,12,1,11,6,10,8,9,5,4,2,3]","pbox","FL_11"
"2024-08-18 11:18:22","2024-08-18 12:19:50","IP Address","100","3687","True","2024-08-18 12:19:51","R_1rJvvrLjftd8tqC","anonymous","EN","1","Safari iPhone","17.5","iPhone","428x926","Yes","50","5","Yes","Yes","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","","","1","","","9918","cc286fdc","66c10bb913ba0c640e0541b6","66c22cd39652b4b2192ff906","30","-3000","18","12","CK3LYXU8","[3,4,18,5,6,10,11,14,13,0,1,8,12,17,7,9,16,15,2]","[7,2,3,12,8,9,5,4,6,11,10,1]","pbox","FL_11"
"2024-08-18 12:15:39","2024-08-18 12:29:40","IP Address","100","841","True","2024-08-18 12:29:41","R_6tdmcoThOsdhKNP","anonymous","EN","1","Firefox","129.0","Windows NT 10.0","1366x768","Yes","8","50","Yes","Yes","No","Yes","Yes","No","Yes","No","No","No","No","Yes","No","No","No","Yes","No","Yes","No","","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","No","","","1","","I tried to aim for the upper bound to be below 30% at all times. If the upper bound was higher than that, I sent blankets. This was based on the experience of the first round of tasks, where 20%-30% seemed to be a good range to aim for as the probable upper limit of risk of the temperature being below 32 degrees. The lower bound did not have much bearing on my decisions, because the blankets have to be sent only below 32 degrees. If the temperature had instead been a range (ex. 10 degrees-32 degrees), I would have used the lower bound more in my decisions. ","1145","e7ca9003","66c10bb913ba0c640e0541b6","66c23a2eef5595ce1430deae","30","5000","18","12","CK3LYXU8","[6,7,13,5,3,16,1,17,11,0,15,8,12,9,10,2,14,4,18]","[10,7,3,1,4,8,5,6,11,9,2,12]","pbox","FL_11"
"2024-08-20 12:59:00","2024-08-20 13:08:51","IP Address","100","591","True","2024-08-20 13:08:52","R_1pfeop2NFEC1nfG","anonymous","EN","1","Chrome","126.0.0.0","CrOS x86_64 14541.0.0","1366x768","Yes","10","50","Yes","Yes","No","No","Yes","No","Yes","No","Yes","No","No","Yes","Yes","No","No","No","Yes","No","Yes","","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","","","B,C","","In this situation I would send blankets. The p-box is leaning more towards the colder end of the scale. The probability of line A is high enough that I would be concerned.","8310","d5a5b297","66c4e5bcf4eb96e21f717075","66c4e75e743e3e846fa39855","30","4000","18","12","CK3LYXU8","[7,6,15,10,3,18,5,11,2,0,14,4,9,12,16,17,1,13,8]","[12,3,4,11,2,5,7,10,8,1,9,6]","pbox","FL_11"
"2024-08-20 12:56:09","2024-08-20 13:10:27","IP Address","100","857","True","2024-08-20 13:10:27","R_1gTJDWpHvLkTG4H","anonymous","EN","1","Edge","127.0.0.0","Windows NT 10.0","1920x1080","Yes","7","50","No","Yes","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","No","","Yes","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","No","","","A,B,C","","The probability is between 7% ish - 32% ish. I consider this to be low.","8756","e0726bcf","66c4e5bcf4eb96e21f717075","66c4e6bf70355d8cc98460bc","30","7000","18","12","CK3LYXU8","[14,4,5,0,13,6,16,10,11,17,3,7,9,2,12,15,8,1,18]","[3,6,8,2,4,10,11,7,9,5,1,12]","pbox","FL_11"
"2024-08-20 13:02:39","2024-08-20 13:10:47","IP Address","100","488","True","2024-08-20 13:10:48","R_7j0f8Op7CJbHu6f","anonymous","EN","0.699999988079071","Chrome","116.0.0.0","Macintosh","1280x800","Yes","20","10","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","","","A","","I just made a best guess of who could use it more based on the weather forecast.","1091","a99a675f","66c4e5bcf4eb96e21f717075","66c4e6ac88b4d37167d23693","30","-10000","18","12","CK3LYXU8","[17,4,18,2,0,7,16,5,13,6,11,10,12,8,3,1,14,9,15]","[12,3,8,7,5,11,4,2,1,9,6,10]","pbox","FL_11"
"2024-08-20 12:55:30","2024-08-20 13:10:51","IP Address","100","921","True","2024-08-20 13:10:52","R_10uvXWrQvC6me6R","anonymous","EN","1","Edge","127.0.0.0","Windows NT 10.0","1920x1080","Yes","7","50","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","No","","","A,C","","I attempted to consider both the high (A) and low (C) probability, as indicated by the graph provided, of the temperature reaching 32 degrees or below.  In general, if the high range was around 25 or 30 percent, that would mean I would choose to send blankets.  If the low range was any higher than about 10 percent, I would also choose to send blankets.  For those graphs that had ranges below these amounts, I would generally choose to not send the blankets.  This was definitely not a completely objective decision, though, and losing the ability to see the results and how much was left in the budget made it more difficult.","6204","f840a81e","66c4e5bcf4eb96e21f717075","66c4e680faa27582ac34fa23","30","7000","18","12","CK3LYXU8","[18,14,15,3,13,0,9,11,8,10,7,5,4,6,2,1,16,12,17]","[12,5,4,7,6,2,3,9,1,10,8,11]","pbox","FL_11"
"2024-08-20 12:58:45","2024-08-20 13:13:13","IP Address","100","867","True","2024-08-20 13:13:14","R_7CgyzsSgqsogvIR","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","1536x864","Yes","8","50","No","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","","","A,B,C","","If the above graph was the weather forecast, I would send the blankets. The lower and upper probability bounds are 10% and 30% for the temperature being below 32 degrees F. The average of this is 20%. If the probability was above 10% I would send the blankets. I would not want the alapacas freezing to death if I had money in the budget. I also would not want the $5,000 budget hit if the temperature dropped below 32 degrees F. I could live with a probability below 10% coming true, as I feel the chance of that is low. So I would not send the blankets if the average proability was below 10%.","6056","b9ab202c","66c4e5bcf4eb96e21f717075","66c4e6ebaef268d0f0fe3a7e","30","7000","18","12","CK3LYXU8","[12,1,14,17,3,8,0,4,6,18,13,16,9,2,7,10,15,11,5]","[11,3,2,7,9,5,1,12,6,10,8,4]","pbox","FL_11"
"2024-08-20 12:59:14","2024-08-20 13:13:44","IP Address","100","870","True","2024-08-20 13:13:45","R_6cXibJT2qjFCrzH","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","1600x900","Yes","8","50","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","No","","","A,B,C,Other (please describe)","I used the C to determine the temperature and how hot or cold of the weather.","When the temperature is low it means blanket will be available and vice versa.","6535","ef01f084","66c4e5bcf4eb96e21f717075","66c4e75d48290ac1f0681d7e","30","4000","18","12","CK3LYXU8","[15,13,14,12,16,0,7,6,11,4,8,2,10,1,18,9,17,3,5]","[8,9,10,4,7,5,1,12,6,11,2,3]","pbox","FL_11"
"2024-08-20 12:55:50","2024-08-20 13:15:24","IP Address","100","1174","True","2024-08-20 13:15:25","R_1i8aXVmyiHXBcNL","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","1920x1080","Yes","7","50","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","No","No","Yes","Yes","No","No","Yes","No","No","","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","","","A,C","","If the A probability is much higher than C than it is safer to give the blankets than risk not. Any percentage about 10 percent I think it is safer to just send the blankets than risk the $5,000.","3166","72f86db8","66c4e5bcf4eb96e21f717075","66c4e671c929c5725e8a993f","30","8000","18","12","CK3LYXU8","[2,8,6,16,7,0,5,11,10,4,15,14,3,1,17,18,9,12,13]","[3,4,10,5,12,2,1,7,11,6,8,9]","pbox","FL_11"
"2024-08-20 13:09:42","2024-08-20 13:17:12","IP Address","100","450","True","2024-08-20 13:17:13","R_31oiIKVck7dq6GJ","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","1366x768","Yes","8","50","No","No","No","Yes","Yes","No","No","Yes","No","No","Yes","No","Yes","No","No","No","Yes","No","No","","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","","","A,C","","I looked at the ranges at 32 degrees, if it was above 30, I would send the blanks","1519","a49ed85e","66c4e5bcf4eb96e21f717075","66c4e9ea48286cada862ca9e","30","12000","18","12","CK3LYXU8","[10,11,0,4,2,17,8,3,13,15,1,12,5,9,14,16,6,7,18]","[9,7,2,1,6,3,11,8,10,4,5,12]","pbox","FL_11"
"2024-08-20 12:57:03","2024-08-20 13:21:46","IP Address","100","1483","True","2024-08-20 13:21:48","R_1TwnmcuUTLNsZ6p","anonymous","EN","1","Chrome","103.0.0.0","CrOS x86_64 14816.131.0","1536x864","Yes","8","50","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes","No","No","No","Yes","No","No","No","","No","Yes","Yes","Yes","Yes","No","No","No","Yes","No","No","No","","","A,B","","I erred on the safe side of the forecast. Anything under 30 percent chance, I said no. I am very protective of these imaginary alpacas.","8369","b0ad946e","66c4e5bcf4eb96e21f717075","66c4e6e41887aea05616b85b","30","9000","18","12","CK3LYXU8","[7,10,4,15,18,3,2,5,1,0,9,6,13,16,12,8,17,14,11]","[11,2,1,4,3,6,12,7,5,9,10,8]","pbox","FL_11"
"2024-08-20 12:57:56","2024-08-20 13:26:20","IP Address","100","1703","True","2024-08-20 13:26:21","R_5yk1lSUsbsd9SE0","anonymous","EN","1","Chrome","124.0.0.0","Windows NT 10.0","1280x720","Yes","8","50","No","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","Yes","No","No","","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","No","","","B","","Using B as the distribution point was the logical decision. Given that all the services have a proven track record, the average of all them would be closer to the actual temperature. So, the center of the p-box would be that average. After determining the percentage, the next choice was at what amount is considered to great a risk. I chose that amount to be  around 20 percent or greater with the budget available.","4425","d20dafda","66c4e5bcf4eb96e21f717075","66c4e70359a9db2d390f334b","30","8000","18","12","CK3LYXU8","[16,18,5,3,8,10,11,7,0,2,4,1,9,12,17,15,6,13,14]","[3,10,6,2,1,5,7,8,11,4,12,9]","pbox","FL_11"
"2024-08-18 11:20:52","2024-08-18 11:25:08","IP Address","55","256","False","2024-08-25 11:25:13","R_1OwezbfEJiP7yXQ","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","1920x1080","Yes","15","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9674","417b10b3","66c10bb913ba0c640e0541b6","66c22d6a4b460dacc829185e","30","18000","18","12","CK3LYXU8","[14,1,8,2,11,18,13,0,15,10,5,7,6,9,16,17,4,12,3]","[1,9,4,11,6,10,5,12,7,3,8,2]","pbox","FL_11"
"2024-08-26 15:47:22","2024-08-26 15:53:42","IP Address","100","379","True","2024-08-26 15:53:42","R_1QyYQvKbh33AELv","anonymous","EN","1","Chrome","122.0.0.0","Linux x86_64","1666x861","Yes","0","10","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","","","To be honest with you, it just seems like a very cold temperature to be again and that blankets would be absolutely necessary in such a cold environment. I would think anything above 50 or 60°. Isn't going to require any blankets whatsoever from emergency services or otherwise? But for people, 40° and under, they're gonna need You need to have those blankets and human life was very valuable","3484","99d235a6","66ccf173b81f6fa4a2b24eb3","66ccf7e0f7121bab4b308583","30","0","18","12","CK3LYXU8","[11,2,13,8,10,14,5,18,17,16,101,4,3,102,6,12,7,15,1,9]","[5,9,11,102,8,12,2,101,3,7,4,10,1,6]","pbox","FL_21|FL_11"
"2024-08-26 15:49:19","2024-08-26 15:55:21","IP Address","100","361","True","2024-08-26 15:55:21","R_3ifzfedCSvdewH3","anonymous","EN","1","Safari","17.5","Macintosh","1440x900","Yes","40","7","Yes","No","Yes","No","Yes","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","Yes","Yes","Yes","No","No","Yes","No","","","I would not send blankets because the probability of it dipping below 32 are unlikely.","9008","c6f59695","66ccf173b81f6fa4a2b24eb3","66ccf856a034df124726f9e9","30","-11000","18","12","CK3LYXU8","[7,8,11,101,13,18,6,102,17,16,1,4,2,10,3,9,15,14,5,12]","[4,11,6,7,1,12,101,2,5,102,10,9,3,8]","ensembles","FL_11|FL_21"
"2024-08-26 15:51:38","2024-08-26 15:56:16","IP Address","100","278","True","2024-08-26 15:56:16","R_5HzerT5WaXVCq6R","anonymous","EN","1","Firefox","129.0","Windows NT 10.0","1366x768","Yes","0","30","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","","","it looks like there is a high chance of freezing temps so i would send","5150","c73579d7","66ccf173b81f6fa4a2b24eb3","66ccf841951108034c629f8c","30","-1000","18","12","CK3LYXU8","[13,16,2,102,1,9,11,10,3,8,101,15,7,5,4,14,12,6,17,18]","[5,1,6,7,10,102,3,2,9,101,8,4,11,12]","pbox","FL_21|FL_11"
